cmtDate,postId,userId,cmtText,cmtLikes,cmtText_clean,sentiment
2025-05-31 01:40:16+00:00,1145328240973119,pfbid0pFDb5JNrxVWQ8iQfe1rDMTbKpqNFbwqeyZhR7EiDkMNs549ys9J52v5Pp1hBFQ7Jl,Thế giới Di Động chơi vậy lỗ sập tiệm ko bán laptop mốt hư laptop isus gaming ko được gặp mấy chị thế giới Di Động xin đẹp bảo hành cho latop,0,Thế giới Di Động chơi vậy lỗ sập tiệm ko bán laptop mốt hư laptop isus gaming ko được gặp mấy chị thế giới Di Động xin đẹp bảo hành cho latop,negative
2025-05-30 10:57:58+00:00,1145328240973119,100000633351314,Chuyển sang leasing?,0,Chuyển sang leasing?,neutral
2025-05-31 08:55:47+00:00,1145328240973119,pfbid07oVbpCReWKbeA8xsUYTG6FEArefJSFaECgLeBtv4175qZ5j3wQ6sKJJRpAGnq5aGl,Máy con hư nay ko bán thì qua fpt mua vậy,1,Máy con hư nay ko bán thì qua fpt mua vậy,negative
2025-05-31 09:16:53+00:00,1145328240973119,100005429288082,"Đôi khi tính câu view mà làm lố,họ ghét.",0,"Đôi khi tính câu view mà làm lố,họ ghét.",negative
2025-05-31 09:04:12+00:00,1145328240973119,100009405918320,Chắc chuẩn bị bán pc cho phiên bản GTA VI.,0,Chắc chuẩn bị bán pc cho phiên bản GTA VI.,negative
2025-05-30 12:46:23+00:00,1145328240973119,100000285609939,Để qua fpt shop. Thanks ad thông tin nha,0,Để qua fpt shop. Thanks ad thông tin nha,positive
2025-05-30 12:06:20+00:00,1145328240973119,pfbid02eSLj99RZon3YTsbXeUczJ2SRzC9jhcFAynppJKf9kBoJH8z6EDwUp73SqLLHfTmvl,Tưởng chúng tôi k bán laptop nữa nên xả toàn bộ laptop về giá gốc thì còn qtâm. 😂😂😂,0,Tưởng chúng tôi k bán laptop nữa nên xả toàn bộ laptop về giá gốc thì còn qtâm. ,negative
2025-05-31 05:47:03+00:00,1145328240973119,100005286787323,Thegio phat cho su dung mien phi lun,0,Thegio phat cho su dung mien phi lun,neutral
2025-06-01 00:07:00+00:00,1145328240973119,pfbid0LCrruwE1qNEkLFjbfUfBKqTMzYRnXRaSXRd3Amhjy1JYEa6xshYbKE3jVGsVkXQzl,"rồi nay 1/6 rồi đó, nói gì đi😶",0,"rồi nay 1/6 rồi đó, nói gì đi",negative
2025-05-30 15:13:17+00:00,1145328240973119,pfbid02QpyEEGCZYyq3MNSiVdXQWbeX9rbKnTn6b4wCmbg7ok62vXooXyvabUQSngBnDiZVl,Đội content sắp bị đuổi,17,Đội content sắp bị đuổi,negative
2025-05-30 18:25:35+00:00,1145328240973119,pfbid02R9eNgvG2JdedTgcgYqXUhhKN58XrJx4heRZLdqBbw1KLWdMu91KcLCVd1Guehcexl,Thật ra là mang đến 1 cái giá vượt trội các đại lí khác,0,Thật ra là mang đến 1 cái giá vượt trội các đại lí khác,negative
2025-05-30 11:22:28+00:00,1145328240973119,100001643230272,Content quá trời,0,Content quá trời,negative
2025-05-30 14:03:16+00:00,1145328240973119,100001060498479,Ối ông buôn laptop mừng hụt :)),0,Ối ông buôn laptop mừng hụt :)),neutral
2025-05-31 02:56:16+00:00,1145328240973119,pfbid02feLwX4D6tensctHQcoJQUpZc73sjFNrxii6C9tFNz8aLrEx2XiiJfBeEM9Ykvj9ql,"dỗi rồi k mua nữa, sang ThinkPro mua vậy chớ có gì mà p tbao",0,"dỗi rồi k mua nữa, sang ThinkPro mua vậy chớ có gì mà p tbao",negative
2025-05-30 15:28:36+00:00,1145328240973119,pfbid02vvaryhtCcWBhbD6LdHHYErzbXme9GZvbrwpdXivCAdUZP7Bf5efWn3HzpuEGthRDl,Mình cho không ạ???,0,Mình cho không ạ???,neutral
2025-06-01 02:53:32+00:00,1145328240973119,pfbid02knvdYPJ2tpZSbdaEg4qqcHEKn2Jq3GjvJF4FtX3iSS3CanvXT9Xe9Bh1YFqywiKVl,Chiến lược gì nữa đây mấy ba,0,Chiến lược gì nữa đây mấy ba,negative
2025-05-30 17:11:35+00:00,1145328240973119,pfbid08MpVgxBqTvX8y9jCTeSVfvW7f9UaKYLuk3wKZTSpGHC7RM5MoiMZ8kqsj43ovxvxl,Chuẩn bị đổi qua bán đầm từ thiện,2,Chuẩn bị đổi qua bán đầm từ thiện,negative
2025-05-30 11:11:04+00:00,1145328240973119,100026174430861,Tính ra mua mà thấy vậy thôi 😩,0,Tính ra mua mà thấy vậy thôi ,neutral
2025-05-31 08:19:35+00:00,1145328240973119,pfbid037xZCDLdWrZ5HL3qgXmnUzXQ5XuAT7K9mgak6nHFQXM6E3EXvmBHJbK4JPxUf58JYl,Đang chờ đón cái bất ngờ tới,0,Đang chờ đón cái bất ngờ tới,negative
2025-05-31 15:05:45+00:00,1145328240973119,pfbid0YzHemr7xYESoPhfvrWvRVZKT6rSvsidhd3BvNkhAfEZb46T4VjiM2QmbUVsUMzUml,Đăng tus ntn . Gặp đứa ngơ như em là e đi đồn TGDd giờ ko bán laptop thật r đấy,2,Đăng tus ntn . Gặp đứa ngơ như em là e đi đồn TGDd giờ ko bán laptop thật r đấy,negative
2025-05-31 04:02:29+00:00,1145328240973119,pfbid02Qa7obwCK8hLDBg8Lopn8JzK1xnm8s3YWcZVdqYtKeX1cQJnAY9mNk8NAqSfGtjLrl,Đối thủ apply vào làm marketing cho TGDD à :)),0,Đối thủ apply vào làm marketing cho TGDD à :)),neutral
2025-05-30 10:57:56+00:00,1145328240973119,1773111870,Thêm 1 dòng mà suy nghĩ lâu thế kkk,2,Thêm 1 dòng mà suy nghĩ lâu thế kkk,negative
2025-05-30 17:02:16+00:00,1145328240973119,pfbid0h2izAgEVScK38R1o977SwaSQBSP2rVgHATEvJBMnLocqDfupybuGszSkhLWAwxdKl,Bán máy bàn ak,0,Bán máy bàn ak,neutral
2025-05-31 06:14:35+00:00,1145328240973119,61571935704067,"Hóng quá đi
===
Điện Máy Xanh Thị Trấn Phố Châu - Thị Trấn Tây Sơn",0,"Hóng quá đi
===
Điện Máy Xanh Thị Trấn Phố Châu - Thị Trấn Tây Sơn",negative
2025-05-31 14:44:09+00:00,1145328240973119,pfbid031kANxY1FEfqbJX7j6bujmS6GjwDrig3Kc5e3K4ofSZtWZvE1Uh15Q2eLVrYP6yKcl,Chúng tôi chưa có nhu cầu mua 😆😆,0,Chúng tôi chưa có nhu cầu mua ,negative
2025-05-30 15:11:42+00:00,1145328240973119,pfbid02DjHXyjnujwdAXvnuMMrsVkX4UzDonzUVN3h8tsUiLG6SBiNvkgQm1Di67yDXEuYYl,"Không bán nữa thì mua chỗ khác , đây cũng ko mua cả điện thoại ở đây nữa",11,"Không bán nữa thì mua chỗ khác , đây cũng ko mua cả điện thoại ở đây nữa",negative
2025-05-30 11:10:38+00:00,1145328240973119,pfbid04EsJ7WpxC1xdjMXc9x64DyL6hFTaavrtq9HxtjTXYCkgMTBNkXVBxM83s4dcVTAyl,"Lý do? Trả lời mau,  không nói tui sẽ mua hàng cho khách không mua tgdd nữa",0,"Lý do? Trả lời mau,  không nói tui sẽ mua hàng cho khách không mua tgdd nữa",negative
2025-05-30 12:06:23+00:00,1145328240973119,pfbid0pKaxPQZr6HJHJ9muCFwr2ZZeWcXhuJ1ET6nXhvaFj9Vf3heePemvn4wr44PhCCKEl,V qua FPT mua à :)),0,V qua FPT mua à :)),neutral
2025-05-30 11:29:06+00:00,1145328240973119,pfbid02tBgczpk7qPBXTHqaCb4BrwQMgUtrJdv3N1azB6dzX58dc6coDscTz853Gwpb3L6Fl,Chúng tôi bán màu mè,1,Chúng tôi bán màu mè,neutral
2025-05-30 10:55:15+00:00,1145328240973119,100006840797480,Sửa nhanh zị shop,1,Sửa nhanh zị shop,positive
2025-05-31 10:08:50+00:00,1145328240973119,pfbid0bzogViBp5AGk2wVZjxZkdkZYvjHJTL8NMbn7mP6HUkza2LMqZbVHnB1iHx814UcBl,Chơi trend này là mất nhiều khách hàng không biết đây là trò đùa nha😆 cái ông nghĩ ra trend này đang rung đùi 😆,0,Chơi trend này là mất nhiều khách hàng không biết đây là trò đùa nha cái ông nghĩ ra trend này đang rung đùi ,negative
2025-05-31 07:09:36+00:00,1145328240973119,pfbid0VSY3a2CZVG7FcjCCWjNaRJvyVF3XiX9Dmj34mpxS9YJFwJK6SW2MTPohSxaHq8JMl,Không bán chắc cho thuê quá,0,Không bán chắc cho thuê quá,negative
2025-05-30 11:12:40+00:00,1145328240973119,pfbid02AMN1E9oEF9uLNMtpiDrvRYN82qKHykBSYRuMC6cF7WW3p3TFmeG8vFHrW58uYKMRl,Tính 2-6 có lúa múc con Macbook mà ko bán 🐧😌,0,Tính 2-6 có lúa múc con Macbook mà ko bán ,negative
2025-05-31 13:56:25+00:00,1145328240973119,100036962015387,Vụ gì đây.Bán hàng dởm bị khách chửi à.😁,0,Vụ gì đây.Bán hàng dởm bị khách chửi à.,negative
2025-05-30 15:42:15+00:00,1145328240973119,pfbid02UMdVc4aDKQ8r2PykiVU8oATNr8snte3ELMtQ2VCedDbVE9Jb8TTTKNkJXnSyehBcl,"Thegioididong mãi đỉnh. 😃 Bán giá tốt mà tư vấn, chăm sóc khách hàng có tâm. Các ông mà chê Thegioididong thì đi các cửa hàng khác, sau vẫn quay lại Thegioididong mua mà thôi. Từ điện thoại, máy tính và rất nhiều đồ khác tôi mua ở đây, dùng bền và chất lượng, giờ tôi còn là cổ đông của MWG nữa. Hi vọng là sẽ có thêm nhiều doanh nghiệp tốt và có tâm như MWG.",0,"Thegioididong mãi đỉnh.  Bán giá tốt mà tư vấn, chăm sóc khách hàng có tâm. Các ông mà chê Thegioididong thì đi các cửa hàng khác, sau vẫn quay lại Thegioididong mua mà thôi. Từ điện thoại, máy tính và rất nhiều đồ khác tôi mua ở đây, dùng bền và chất lượng, giờ tôi còn là cổ đông của MWG nữa. Hi vọng là sẽ có thêm nhiều doanh nghiệp tốt và có tâm như MWG.",positive
2025-05-30 11:46:59+00:00,1145328240973119,pfbid02pCp9kPEZG9tis4TCQHC5a4JPFKjzVwTLvpDoyf93avEh4yXijTwACGp8MJBSPfoWl,Ủa ad ai duyệt bài dị,0,Ủa ad ai duyệt bài dị,neutral
2025-05-30 11:06:18+00:00,1145328240973119,pfbid0212SnCLbW2kjLsQGAzchoXTBfwgFKQtK3hQUCacDwQXV3tX1pHEY9wMi77FbAjVLMl,"Lại cái kiểu cho mượn rồi cọc 1 khoản, hoặc cọc 1 khoản cưới phí rồi thu từng tháng. Như nhau thui.",1,"Lại cái kiểu cho mượn rồi cọc 1 khoản, hoặc cọc 1 khoản cưới phí rồi thu từng tháng. Như nhau thui.",negative
2025-05-30 11:19:53+00:00,1145328240973119,pfbid0axdYa3KzYNEgWvDss85ZB4kEJPRMpZWW7LdL3w4BbuuXme8zZyodjxUXS3ZKRvWql,Ai duyệt chiến dịch quảng cáo này vậy 😂,2,Ai duyệt chiến dịch quảng cáo này vậy ,neutral
2025-05-31 00:50:51+00:00,1145328240973119,100000319428314,Nhã Uyên đọc stt và cmt e :))),0,Nhã Uyên đọc stt và cmt e :))),neutral
2025-05-30 16:56:02+00:00,1145328240973119,100055632343955,Nta đọc lại tưởng không bán thật thì đẹp,1,Nta đọc lại tưởng không bán thật thì đẹp,negative
2025-05-31 16:03:08+00:00,1145328240973119,100019441174307,Ko bán nữa thì để mai qua CellphoneS mua cho rẻ,3,Ko bán nữa thì để mai qua CellphoneS mua cho rẻ,negative
2025-05-31 05:25:50+00:00,1145328240973119,100003626215183,Quả conten này mà qua lời đồn của mấy thím thì tgdd lại mất ít khách,0,Quả conten này mà qua lời đồn của mấy thím thì tgdd lại mất ít khách,negative
2025-05-30 10:58:36+00:00,1145328240973119,100013046592669,Nam Phương năm thanh lọc,1,Nam Phương năm thanh lọc,neutral
2025-05-31 10:12:50+00:00,1145328240973119,pfbid0RPjYYHX7VZs9Pqf3HMwitVdhgHc7DmauWbcL8eLSwqorQnVLPAXoLwwGwc529xdMl,"không bán laptop, chỉ bán máy tính xách tay thui hỏ :)))))????",0,"không bán laptop, chỉ bán máy tính xách tay thui hỏ :)))))????",negative
2025-05-31 06:28:06+00:00,1145328240973119,100064682647585,Không ấy mình qua MobileCity mua điện thoại đi mấy ní,20,Không ấy mình qua MobileCity mua điện thoại đi mấy ní,neutral
2025-05-30 14:15:22+00:00,1145328240973119,pfbid02vAFBZRThh7DsXM6QrJCMhz9dkwV9oT24xAeCELiL9GVTRFMHTqUpNFFfjm25dWwFl,Từ 1/6 chúng tôi không bán laptop. CHÚNG TÔI BÁN THẾ GIỚI DI ĐỘNG 😌,7,Từ 1/6 chúng tôi không bán laptop. CHÚNG TÔI BÁN THẾ GIỚI DI ĐỘNG ,negative
2025-05-30 14:24:46+00:00,1145328240973119,pfbid035DsczrzywLMZcD669umLSrYgTij4cx6tMFacoY1TCxZqyKfhbF5gUupH8iFM4tVbl,Ước gì TGDĐ nói : Chúng tôi không bán : )) chúng tôi tặng 🤣,4,Ước gì TGDĐ nói : Chúng tôi không bán : )) chúng tôi tặng ,neutral
2025-05-31 22:09:00+00:00,1145328240973119,pfbid034Kft1zEiB8HNhjGm9JYYmpzTgqauwCHYJCvBJoaBYE2JXKbUf81AjDabDtviGkUDl,Đâu,0,Đâu,neutral
2025-05-31 01:19:15+00:00,1145328240973119,pfbid02d5bn92G4TDVZ2GdwvD2rnwu6m72AybMdHEpmCSVLC6kAwUE9VrPE7uZ8gWi7Petnl,Hóng xem thế nào ?,0,Hóng xem thế nào ?,negative
2025-05-30 12:07:42+00:00,1145328240973119,pfbid0Lfj55ntaDSK2VD7d49UvDstfXQcaRTgmtvSMeCtpuhTMURaDs2KmEZsUfBuYF5Fel,tính mua con lap 50tr mà thôi qua fpt mua 🙂‍↕️,0,tính mua con lap 50tr mà thôi qua fpt mua ,negative
2025-05-31 01:20:17+00:00,1145328240973119,pfbid0NG1UzHHEXYYrov8ELmZ47hhAX7Uwe86nikLaC3XYf4cFi56DkjatKC7NdnW8wubpl,Ok qua chỗ nào bán mua,0,Ok qua chỗ nào bán mua,positive
2025-05-31 02:33:06+00:00,1145328240973119,pfbid02wtcKnuhghrgtGEzrmMEAC45kBtVboGbzMXxVZ2Vm7HjUzCQK1C221m3i39qZQSKCl,Đứa nào làm content zay bây.,0,Đứa nào làm content zay bây.,neutral
2025-05-30 15:56:39+00:00,1145328240973119,pfbid02Rxw6suhY8MNvWGmSV3w8WePr9kq9otKmGdNx9VKw4SVU26nYxKKSNT8uYnFJ5gJSl,Mà chỉ bán thiết bị gập thôi,0,Mà chỉ bán thiết bị gập thôi,negative
2025-05-30 11:08:46+00:00,1145328240973119,61565839505488,Tặng free kk,0,Tặng free kk,neutral
2025-05-30 17:27:20+00:00,1145328240973119,pfbid0TPc7hKHzVc3E4y12KpmEFBNsGmvSwMu1oitjgfw3Gp47oMzeNnnMs5ShnfJFzKVMl,Ai đưa ra cái content này xứng đáng +100 điểm vùng 🫠🐧🤣,0,Ai đưa ra cái content này xứng đáng +100 điểm vùng ,neutral
2025-05-30 11:12:13+00:00,1145328240973119,pfbid07A2x5SurEbgbfErxZrQtwYAdbZicd1aCeAAMqTenNYrmNzN92c4gX3i1MoyGBYrzl,Em đang định ra mua mà a bảo không bán :),2,Em đang định ra mua mà a bảo không bán :),negative
2025-05-31 01:41:05+00:00,1145328240973119,pfbid07mRFYM5vsBmuibk5DTB7pKQtFMPNTCUgHwt6zBW9wG7vDC3YSmvKP6pBSh8Jgp3Bl,"Đang định mang con qua mua cho cái laptop. Mà thông báo k bán thì để qua Fpt mua , vừa rẻ, vừa bền, nhân viên dễ thương.",4,"Đang định mang con qua mua cho cái laptop. Mà thông báo k bán thì để qua Fpt mua , vừa rẻ, vừa bền, nhân viên dễ thương.",negative
2025-05-31 02:30:07+00:00,1145328240973119,pfbid0ksJ4KiPBTmbHTCy182NvqXUAg9RdRRzHXTGX3AAjbfB3cbZ2Dsq2npAHfmDDfLBzl,Là sao mảng laptop ế hử,0,Là sao mảng laptop ế hử,negative
2025-05-31 14:13:28+00:00,1145328240973119,100000773655143,"Haizz. Mai đang định qua tgdđ để mua laptop về dùng. Mà đọc được cái tin này,... chán luôn sang nơi khác mua vậy 😢",0,"Haizz. Mai đang định qua tgdđ để mua laptop về dùng. Mà đọc được cái tin này,... chán luôn sang nơi khác mua vậy ",negative
2025-05-31 11:13:01+00:00,1145328240973119,pfbid02HLCrigEsYzd3QdnQnTqdmb5UExrtRMsRW5yBmBNEZw3Mboc1UCyR6AsBp8SUyDEPl,Content mạnh v,0,Content mạnh v,positive
2025-05-30 11:13:50+00:00,1145328240973119,100043001282537,Chúng tôi bán laptop AI chứ gì,14,Chúng tôi bán laptop AI chứ gì,negative
2025-05-30 17:57:27+00:00,1145328240973119,pfbid02XVDCKf9DQ4qGk2qyjLTSD7rUyFt3LD7M8UH2RL3iu2vrUiGGfRSNGYPWjht8Jrfl,dị hông bán nữa là cho hả ?,0,dị hông bán nữa là cho hả ?,negative
2025-05-31 01:12:26+00:00,1145328240973119,100003151770365,"Ngô Quang Đạt Nguyen Thi Uyen đọc các comment. K hiểu ai duyệt cái content này. 
Thật sự khó hiểu. Ai người ta đọc vế sau bé tí kia đâu:) 
Page 4tr lượt like.",2,"Ngô Quang Đạt Nguyen Thi Uyen đọc các comment. K hiểu ai duyệt cái content này. 
Thật sự khó hiểu. Ai người ta đọc vế sau bé tí kia đâu:) 
Page 4tr lượt like.",negative
2025-05-30 17:21:45+00:00,1145328240973119,100004286143878,Minh Thành Nguyễn Trần Nhựt Nhân Minh Nhựt Minh Minh Phạm Quỳnh Như để mấy đứa đây hóng,4,Minh Thành Nguyễn Trần Nhựt Nhân Minh Nhựt Minh Minh Phạm Quỳnh Như để mấy đứa đây hóng,neutral
2025-05-31 04:44:49+00:00,1145328240973119,100004034886825,Bình Tống đợi 1/6 mua gì neg,0,Bình Tống đợi 1/6 mua gì neg,neutral
2025-05-31 09:51:07+00:00,1145328240973119,pfbid02WDe1CW1KUMCNLeMHSUxoQmUBuDP1RBn1jGwPGooZrNbDj1gp4A8Hr4djxY9mJX8Cl,Nguyễn Tính đọc cmt… tôi có thể cười đến cuối đời,1,Nguyễn Tính đọc cmt… tôi có thể cười đến cuối đời,positive
2025-05-31 01:37:27+00:00,1145328240973119,pfbid02GjhEKQ6zMEPwgyhkupihSMVTSZUWbZhwPt3NrXVxvYBpKsYsYu3sWkSMtex8DQmTl,"Ông mô làm content chi ác nhơn, tự nhiên ế ngang xương lun Mỹ LoanThảo Khoa",2,"Ông mô làm content chi ác nhơn, tự nhiên ế ngang xương lun Mỹ LoanThảo Khoa",neutral
2025-05-30 11:56:04+00:00,1145328240973119,pfbid0iekhKwRLvwQQoypiRWiK1Hyvm6HNCKBgU6THCsLmxVQZXNbw63E9KApdQkxEpzMJl,Đó bữa kêu mua macbook cho t mà mày không chịu muaaaaa Huy Thịnh,0,Đó bữa kêu mua macbook cho t mà mày không chịu muaaaaa Huy Thịnh,negative
2025-05-30 11:04:36+00:00,1145328240973119,pfbid02QcjoMZfoaBSAtXhdjFTBsLLkXXQqe7HsK5sdgp6SHePZEE2YDgTrvR7sxZBN2rPDl,Mà sẽ cho free,5,Mà sẽ cho free,negative
2025-05-31 01:15:29+00:00,1145328240973119,pfbid0icngSHqQDky5hLBafnfcx7pJAcd9zPmKFtQqumWkzNoWDRtSpiEFpbYpdZwPy2fdl,Thiết nghỉ ông nào làm contents nên cho nghỉ luoon được rồi 🤣,0,Thiết nghỉ ông nào làm contents nên cho nghỉ luoon được rồi ,negative
2025-05-30 10:56:20+00:00,1145328240973119,pfbid0twUgyKHuYNbSAVkjGiPvK7tAPqyMkDefA1M2UoRcQqAYVYKRPyLE9UyR6usum3Ddl,Mất 4 cử bia ôm rồi ad ơi hic,0,Mất 4 cử bia ôm rồi ad ơi hic,negative
2025-05-30 15:34:22+00:00,1145328240973119,pfbid0XRKGu2RhCtec7ZuubkbkjunVnSciwhk4sAuyGykae4K2cGVeQj7MJM4u9ddrLMvhl,"Hàng tồn có tặng k shop ơi
Anh Phuc bạn em hỏi",0,"Hàng tồn có tặng k shop ơi
Anh Phuc bạn em hỏi",neutral
2025-05-31 04:35:32+00:00,1145328240973119,pfbid0Ms5JbinZa2sc3C3jztSivkJpmajeawgvbaBqT6qUDsaQDdk7SHRPe4wfkEPRXAbjl,Nguyen Hai nó ko bán nữa kìa,0,Nguyen Hai nó ko bán nữa kìa,negative
2025-05-31 14:32:39+00:00,1145328240973119,pfbid024VPgZFJpEUGWSUgV4waHvLeWkPejWyCz4mqthbxw59N9drhBHDtoAQADSZF3d7tgl,"Ko bán thì mình sang fpt mua, chịu thằng marketing, kiếm đc tý tương tác mất khách hàng",0,"Ko bán thì mình sang fpt mua, chịu thằng marketing, kiếm đc tý tương tác mất khách hàng",neutral
2025-05-30 15:46:22+00:00,1145328240973119,100004559342442,=))) viết content kiểu gì zị tr,0,=))) viết content kiểu gì zị tr,negative
2025-05-31 04:00:02+00:00,1145328240973119,pfbid0RUDFEbTsZP4RXteGfCdnEntVQs5J8rQYNifA1AuEMcPMgpZieJ48rZJVRPaf9A46l,Đùa,0,Đùa,neutral
2025-05-30 11:10:04+00:00,1145328240973119,pfbid0cHxB2mKXfUgQpsqRYH4XaDv5ga7LYt8YWAxHEzx1VnvYBsVPL2JAdpLbvRj5GHLml,Hết ý tưởng r à ad🤣,0,Hết ý tưởng r à ad,positive
2025-05-30 10:57:34+00:00,1145328240973119,pfbid0mbZN2upru6DmMjLeTikiHGSVB8vg3cR2aeT5ft5hzqD9UqMWTNbb6QiwmcVUV6etl,"Sao z, đang ngon mà",0,"Sao z, đang ngon mà",neutral
2025-06-01 06:38:37+00:00,1145328240973119,pfbid0kUMsw9tWWCoiTux5BXtGfMV73xRhKAtEdJnx4egUQVmpr2GcWhdLtkDoYZB9FdwMl,"À nay Tgdđ không bán laptop nữa, ae chuyển qua FPT Shop (Fptshop.com.vn) Phong Vũ mua thôi",0,"À nay Tgdđ không bán laptop nữa, ae chuyển qua FPT Shop (Fptshop.com.vn) Phong Vũ mua thôi",negative
2025-05-30 14:12:26+00:00,1145328240973119,pfbid0aKVwrNMijXE8QsVfgLAPAPp7SHovkauHXXZoN62jRitvHWmZBe1J4DvHUo6pE6kzl,Nguyễn Hoài Bảoo,1,Nguyễn Hoài Bảoo,neutral
2025-05-30 10:57:45+00:00,1145328240973119,100007187374018,Hưng Nô,3,Hưng Nô,neutral
2025-05-30 11:31:10+00:00,1145328240973119,100003961987927,Louis de Voisard,0,Louis de Voisard,neutral
2025-05-31 00:59:39+00:00,1145328240973119,pfbid0YsxJ1Kz8XpUsHbpfaFhCgv9Xg6xfTvkr6gXoat5JABQ39D8ToRiKWfn9X1wdw39Fl,Vinh Nguyễn,0,Vinh Nguyễn,positive
2025-05-30 11:19:33+00:00,1145328240973119,pfbid0NKwVLLp27KGCALvnDuCkmEBrPPZGtSBmqNmhRyf1mb5mbwubSM6PAYdxrbvzjNKTl,Gia Trần,0,Gia Trần,neutral
2025-05-31 12:59:44+00:00,1145328240973119,pfbid027UpNT5pvUsSWJ7ssTD5aW1fvqJYEpjRb8BHwx3wwhR4vUzAkuMvTNLjTEqSpGjbsl,Nghĩa,0,Nghĩa,neutral
2025-05-31 04:47:42+00:00,1145328240973119,pfbid02pAjpumXwThoq3VXRV3GUhKNe9oS5jxZYLczgbzVayobAVBLSp45gNJkdesSFnT41l,😀😀,0,,neutral
2025-05-30 12:27:48+00:00,1145328240973119,pfbid03yUB8wQjHtJEcBT64stRL7t8boAf5bts1uBbYE8z7nP8m3affpCSzpMwCVTy3UJTl,❤️,0,,neutral
2025-06-01 01:13:05+00:00,1145328240973119,pfbid02sTkKSEZmBNyKSjYeBFoD6zTvgMdperP7WKwYVyUqRC2z8B74Y8v4TuaDSLSpH46Rl,Nguyễn Văn Hữu Phúc,0,Nguyễn Văn Hữu Phúc,neutral
2025-05-30 12:24:00+00:00,1145328240973119,pfbid0B5JPhCWrAzefFas8dyPc7hip5vVyUvqsHtC7ianCWrC3zdzafgcY2vk2Xoz92bpMl,vậy qua FPTShop.com.vn mua à =)),2,vậy qua FPTShop.com.vn mua à =)),neutral
2025-05-31 11:02:58+00:00,1145328240973119,pfbid0QofH743Rqp6mprPcRWcUaXTtesE8aXDHNfwhEEsToU7NE3qNA4BMRqaCAFF5uqcDl,Thu Thảo,0,Thu Thảo,positive
2025-05-31 08:31:38+00:00,1145328240973119,pfbid0PrQBQW9U5zw1hcQXjUfBqegiNUoLYQ98wptJHFRCtAJQ8uSNaVL2BeyKswwFKcoGl,Pham Ngoc Anh,0,Pham Ngoc Anh,neutral
2025-05-31 01:36:32+00:00,1145328240973119,pfbid02vkRnNrhAGhH6uJ7AxEjoQ5uGF72Au8RSiuEQqVjmuR4sTZmVpYBWQqUHx8VViE65l,Vũ Linh Tran,0,Vũ Linh Tran,positive
2025-05-31 01:39:10+00:00,1145328240973119,pfbid0LMGcpmymACTERVCBPtV9NVS8yLMUyQ61ndZ9wvFv7jNsqkNTHv4gvKdVEwHXxxzFl,Ngọc Phạm,1,Ngọc Phạm,positive
2025-05-30 12:42:12+00:00,1145328240973119,pfbid02BEajmCmXeonadqLrSeGzerdkWsy7jHBKL95oRbMXcj4613HwYnZhy3er9UCUXyAtl,Trung Lê,0,Trung Lê,positive
2025-05-30 19:22:30+00:00,1145328240973119,pfbid02B4RgbbDb9uC7z5UweLdB1WYKbES6ch9WMXeeNJnyFCzxb4oUUPz6xnepB8u7vZqLl,Minh Thuỷ =)),0,Minh Thuỷ =)),neutral
2025-05-30 14:39:11+00:00,1145328240973119,pfbid02r9C46AVkPbc6wBicTGD1ZBQWz8dUpAP81L5zEUa1tJjyN42G4EbthPwHBXEMkPQUl,"Không bán thì thôi, thiếu gì chỗ mua 🤨",2,"Không bán thì thôi, thiếu gì chỗ mua ",negative
2025-05-30 12:25:48+00:00,1145328240973119,pfbid0ZrR4v7BcVnZyerN5RdYBWAt6wyuy3kWeqdShbS18mqWF5xf5bgoHEXoibo8NXq5kl,Tuyết Ngọc là sao,0,Tuyết Ngọc là sao,neutral
2025-05-31 05:15:23+00:00,1145328240973119,pfbid02rqvgSXNaqMPShKfHYgHrCzNeBq21XR3EHeZWMfHMUeW8JRZJkTnNUjKAWuQGZy59l,Nguyễn Vương Kim Đào hahaaa,0,Nguyễn Vương Kim Đào hahaaa,positive
